SIGLA;COD;POP-2002
AL;27;38399
AL;27;23599
AL;27;58871
AL;27;26829
SE;28;2243
SE;28;18779
SE;28;473991
SE;28;11211
SE;28;15725
SE;28;18876
SE;28;24435
SE;28;7186
SE;28;15544
SE;28;3986
SE;28;19076
SE;28;26815
SE;28;18265
SE;28;9893
SE;28;5432
SE;28;14970
SE;28;3714
SE;28;3397
SE;28;60082
SE;28;5205
SE;28;12330
SE;28;11552
SE;28;2453
SE;28;5591
SE;28;8524
SE;28;13477
SE;28;79333
SE;28;36415
SE;28;5246
SE;28;26567
SE;28;14883
SE;28;13540
SE;28;85688
SE;28;24531
SE;28;5977
SE;28;3346
SE;28;11796
SE;28;15616
SE;28;11079
SE;28;12007
SE;28;7189
SE;28;19228
SE;28;8215
SE;28;27632
SE;28;22740
SE;28;6308
SE;28;145167
SE;28;11544
SE;28;2732
SE;28;8060
SE;28;5415
SE;28;7764
SE;28;27256
SE;28;20458
SE;28;26124
SE;28;27868
SE;28;19667
SE;28;8502
SE;28;15735
SE;28;7410
SE;28;19330
SE;28;13388
SE;28;3644
SE;28;6198
SE;28;10680
SE;28;68243
SE;28;9577
SE;28;2597
SE;28;3513
SE;28;37784
SE;28;7044
SE;28;2729
SE;28;44349
SE;28;13169
SE;28;20004
BA;29;9133
BA;29;14111
BA;29;14622
BA;29;14426
BA;29;14839
BA;29;5042
BA;29;132873
BA;29;21894
BA;29;7411
BA;29;31756
BA;29;24419
BA;29;15958
BA;29;28854
BA;29;13800
BA;29;15480
BA;29;14417
BA;29;9039
BA;29;13418
BA;29;11681
BA;29;8797
BA;29;16985
BA;29;7268
BA;29;11462
BA;29;15497
BA;29;48056
BA;29;9599
BA;29;10718
BA;29;8501
BA;29;17446
BA;29;11833
BA;29;20190
BA;29;11086
BA;29;45128
BA;29;25954
BA;29;44179
BA;29;17380
BA;29;7734
BA;29;120321
BA;29;12106
BA;29;12406
BA;29;19603
BA;29;18361
BA;29;14645
BA;29;22025
BA;29;18671
BA;29;55581
BA;29;10560
BA;29;12212
BA;29;13284
BA;29;22684
BA;29;12419
BA;29;15829
BA;29;8235
BA;29;12045
BA;29;62616
BA;29;18756
BA;29;18903
BA;29;16729
BA;29;15762
BA;29;30863
BA;29;20871
BA;29;11605
BA;29;13585
BA;29;46081
BA;29;16346
BA;29;10609
BA;29;10465
BA;29;29799
BA;29;171845
BA;29;33832
BA;29;27919
BA;29;61908
BA;29;9799
BA;29;21679
BA;29;35807
BA;29;9993
BA;29;78643
BA;29;12022
BA;29;29557
BA;29;32167
BA;29;13761
BA;29;10795
BA;29;24802
BA;29;17362
BA;29;20361
BA;29;8378
BA;29;27631
BA;29;57601
BA;29;25306
BA;29;3054
BA;29;47426
BA;29;8911
BA;29;16517
BA;29;10291
BA;29;31719
BA;29;14708
BA;29;27176
BA;29;17954
BA;29;17818
BA;29;18990
BA;29;57154
BA;29;26886
BA;29;21326
BA;29;18078
BA;29;4159
BA;29;24214
BA;29;7673
BA;29;15354
BA;29;20198
BA;29;31125
BA;29;13562
BA;29;5060
BA;29;19512
BA;29;12664
BA;29;54562
BA;29;29671
BA;29;15583
BA;29;48294
BA;29;10574
BA;29;3715
BA;29;7864
BA;29;35357
BA;29;39574
BA;29;12428
BA;29;28077
BA;29;54321
BA;29;86976
BA;29;18427
BA;29;6212
BA;29;496625
BA;29;17236
BA;29;5096
BA;29;11125
BA;29;18892
BA;29;27307
BA;29;4303
BA;29;9979
BA;29;14926
BA;29;10853
BA;29;8181
BA;29;17019
BA;29;13741
BA;29;73019
BA;29;24083
BA;29;13472
BA;29;29014
BA;29;13024
BA;29;28504
BA;29;15658
BA;29;15022
BA;29;13108
BA;29;13456
BA;29;4212
BA;29;21208
BA;29;6845
BA;29;25172
BA;29;13903
BA;29;18035
BA;29;24334
BA;29;4961
BA;29;14661
BA;29;15437
BA;29;25586
BA;29;221786
BA;29;30391
BA;29;18805
BA;29;43279
BA;29;61551
BA;29;8648
BA;29;6364
BA;29;17627
BA;29;18613
BA;29;25435
BA;29;58810
BA;29;26777
BA;29;60037
BA;29;199073
BA;29;18055
BA;29;13945
BA;29;14645
BA;29;16618
BA;29;7695
BA;29;10567
BA;29;8329
BA;29;22002
BA;29;64109
BA;29;8245
BA;29;32312
BA;29;6542
BA;29;20936
BA;29;19763
BA;29;14428
BA;29;11136
BA;29;58868
BA;29;27833
BA;29;10363
BA;29;8004
BA;29;16861
BA;29;13260
BA;29;13788
BA;29;35783
BA;29;19649
BA;29;17515
BA;29;24886
BA;29;10415
BA;29;9993
BA;29;13432
BA;29;76487
BA;29;48146
BA;29;26627
BA;29;10870
BA;29;10406
BA;29;147713
BA;29;34173
BA;29;14033
BA;29;21103
BA;29;18916
BA;29;184204
BA;29;11612
BA;29;15620
BA;29;7364
BA;29;10014
BA;29;3887
BA;29;13141
BA;29;19871
BA;29;3323
BA;29;3958
BA;29;8442
BA;29;9365
BA;29;25529
BA;29;122858
BA;29;9189
BA;29;11983
BA;29;38799
BA;29;19778
BA;29;11683
BA;29;14707
BA;29;43120
BA;29;9000
BA;29;12636
BA;29;14378
BA;29;7219
BA;29;19941
BA;29;15699
BA;29;8667
BA;29;16636
BA;29;11205
BA;29;32636
BA;29;40630
BA;29;18549
BA;29;10168
BA;29;15233
BA;29;32996
BA;29;10527
BA;29;20851
BA;29;28900
BA;29;12650
BA;29;14179
BA;29;14818
BA;29;55240
BA;29;8847
BA;29;35068
BA;29;12533
BA;29;14386
BA;29;30262
BA;29;15409
BA;29;19257
BA;29;7080
BA;29;9219
BA;29;31930
BA;29;20456
BA;29;26451
BA;29;10986
BA;29;12323
BA;29;15692
BA;29;6924
BA;29;6464
BA;29;6583
BA;29;8282
BA;29;24348
BA;29;33445
BA;29;8148
BA;29;14129
BA;29;24424
BA;29;21789
BA;29;7626
BA;29;16013
BA;29;20019
BA;29;7597
BA;29;18843
BA;29;28415
BA;29;26710
BA;29;12389
BA;29;98578
BA;29;12791
BA;29;6754
BA;29;17406
BA;29;19118
BA;29;30453
BA;29;15267
BA;29;20200
BA;29;11037
BA;29;9724
BA;29;17330
BA;29;17956
BA;29;7465
BA;29;21324
BA;29;45555
BA;29;26960
BA;29;17190
BA;29;108568
BA;29;15461
BA;29;27311
BA;29;13840
BA;29;17659
BA;29;19587
BA;29;24918
BA;29;26885
BA;29;8527
BA;29;22606
BA;29;36652
BA;29;10805
BA;29;22261
BA;29;30375
BA;29;28934
BA;29;13895
BA;29;47061
BA;29;16223
BA;29;13907
BA;29;14914
BA;29;11991
BA;29;34412
BA;29;6673
BA;29;28810
BA;29;13154
BA;29;2520504
BA;29;18178
BA;29;17663
BA;29;27539
BA;29;7103
BA;29;11233
BA;29;15331
BA;29;41205
BA;29;24191
BA;29;8661
BA;29;31023
BA;29;24027
BA;29;8500
BA;29;59309
BA;29;80111
BA;29;42016
BA;29;19012
BA;29;8158
BA;29;20253
BA;29;14018
BA;29;11725
BA;29;27554
BA;29;18523
BA;29;27571
BA;29;5672
BA;29;8209
BA;29;10169
BA;29;40620
BA;29;16715
BA;29;18003
BA;29;10651
BA;29;11509
BA;29;38308
BA;29;9324
BA;29;64420
BA;29;33318
BA;29;32481
BA;29;18129
BA;29;17741
BA;29;72313
BA;29;12785
BA;29;98598
BA;29;12394
BA;29;18079
BA;29;21350
BA;29;14046
BA;29;12901
BA;29;20409
BA;29;15570
BA;29;6867
BA;29;15699
BA;29;17770
BA;29;112077
BA;29;8733
BA;29;20193
BA;29;12601
BA;29;13009
BA;29;21088
BA;29;51859
BA;29;26340
BA;29;20550
BA;29;24441
BA;29;20941
BA;29;13670
BA;29;14687
BA;29;32840
BA;29;16097
BA;29;18126
BA;29;16856
BA;29;79735
BA;29;19422
BA;29;13672
BA;29;7069
BA;29;13525
BA;29;8675
BA;29;31352
BA;29;7142
BA;29;270364
BA;29;9216
BA;29;13652
BA;29;25462
BA;29;45632
MG;31;6436
MG;31;22712
MG;31;13338
MG;31;3952
MG;31;11414
MG;31;18221
MG;31;2152
MG;31;3639
MG;31;18013
MG;31;12217
MG;31;24824
MG;31;6438
MG;31;2809
MG;31;2916
MG;31;34173
MG;31;69957
MG;31;5159
MG;31;35741
MG;31;7011
MG;31;17503
MG;31;13262
MG;31;4888
MG;31;8673
MG;31;13794
MG;31;5045
MG;31;15644
MG;31;3450
MG;31;5318
MG;31;33934
MG;31;12271
MG;31;8034
MG;31;11093
MG;31;10101
MG;31;1697
MG;31;2180
MG;31;2020
MG;31;36110
MG;31;104223
MG;31;2962
MG;31;7925
MG;31;5506
MG;31;2666
MG;31;6366
MG;31;80909
MG;31;8198
MG;31;33796
MG;31;12525
MG;31;3190
MG;31;4333
MG;31;17832
MG;31;11888
MG;31;16507
MG;31;5040
MG;31;17708
MG;31;8107
MG;31;21933
MG;31;5214
MG;31;5067
MG;31;24043
MG;31;6236
MG;31;117108
MG;31;7270
MG;31;18642
MG;31;9899
MG;31;3312
MG;31;2284468
MG;31;20105
MG;31;7511
MG;31;12925
MG;31;4089
MG;31;4356
MG;31;335236
MG;31;4295
MG;31;13120
MG;31;2772
MG;31;37928
MG;31;4991
MG;31;43530
MG;31;40914
MG;31;6729
MG;31;3649
MG;31;4789
MG;31;15890
MG;31;10853
MG;31;17189
MG;31;6799
MG;31;6327
MG;31;7943
MG;31;14975
MG;31;15281
MG;31;6751
MG;31;4954
MG;31;11670
MG;31;30391
MG;31;15471
MG;31;5175
MG;31;28151
MG;31;10963
MG;31;10459
MG;31;3875
MG;31;20812
MG;31;26204
MG;31;6090
MG;31;14043
MG;31;3806
MG;31;10814
MG;31;8470
MG;31;2309
MG;31;8817
MG;31;36940
MG;31;4322
MG;31;4289
MG;31;12849
MG;31;3474
MG;31;21297
MG;31;23970
MG;31;12755
MG;31;3468
MG;31;14485
MG;31;21208
MG;31;18894
MG;31;3628
MG;31;50167
MG;31;11552
MG;31;5498
MG;31;13178
MG;31;27087
MG;31;5677
MG;31;4658
MG;31;9506
MG;31;14640
MG;31;3896
MG;31;5153
MG;31;4927
MG;31;32424
MG;31;7450
MG;31;8227
MG;31;14265
MG;31;4267
MG;31;13404
MG;31;7929
MG;31;9046
MG;31;20813
MG;31;3482
MG;31;21525
MG;31;32110
MG;31;79168
MG;31;9129
MG;31;5874
MG;31;21722
MG;31;2247
MG;31;11878
MG;31;10436
MG;31;12809
MG;31;17734
MG;31;29902
MG;31;20208
MG;31;14498
MG;31;8722
MG;31;3752
MG;31;3197
MG;31;4744
MG;31;2300
MG;31;2621
MG;31;17585
MG;31;65209
MG;31;4330
MG;31;3269
MG;31;7393
MG;31;5247
MG;31;22684
MG;31;1265
MG;31;6570
MG;31;9490
MG;31;2183
MG;31;5691
MG;31;15106
MG;31;7877
MG;31;2970
MG;31;6367
MG;31;4417
MG;31;8184
MG;31;23372
MG;31;6743
MG;31;9164
MG;31;2816
MG;31;10196
MG;31;9417
MG;31;4047
MG;31;17809
MG;31;2760
MG;31;4212
MG;31;18619
MG;31;4981
MG;31;12652
MG;31;9189
MG;31;6448
MG;31;5142
MG;31;9069
MG;31;42496
MG;31;4974
MG;31;5902
MG;31;105735
MG;31;21380
MG;31;1697
MG;31;556623
MG;31;9696
MG;31;25859
MG;31;8537
MG;31;3428
MG;31;24430
MG;31;10802
MG;31;27978
MG;31;99558
MG;31;9122
MG;31;2826
MG;31;3226
MG;31;3528
MG;31;3806
MG;31;5296
MG;31;3586
MG;31;4006
MG;31;5338
MG;31;9660
MG;31;5705
MG;31;5050
MG;31;10411
MG;31;4456
MG;31;3857
MG;31;14205
MG;31;4353
MG;31;6207
MG;31;69300
MG;31;5111
MG;31;8068
MG;31;6552
MG;31;5188
MG;31;4625
MG;31;6803
MG;31;3145
MG;31;44251
MG;31;3932
MG;31;10200
MG;31;3226
MG;31;18848
MG;31;4899
MG;31;6570
MG;31;190800
MG;31;4974
MG;31;5670
MG;31;6609
MG;31;4001
MG;31;5327
MG;31;4643
MG;31;5049
MG;31;3069
MG;31;5479
MG;31;8579
MG;31;5375
MG;31;14493
MG;31;4748
MG;31;1372
MG;31;1828
MG;31;7247
MG;31;22489
MG;31;9459
MG;31;6984
MG;31;5100
MG;31;13295
MG;31;17327
MG;31;51886
MG;31;20735
MG;31;31056
MG;31;4187
MG;31;10510
MG;31;2686
MG;31;3516
MG;31;6809
MG;31;9754
MG;31;3676
MG;31;20251
MG;31;2403
MG;31;3712
MG;31;5714
MG;31;6291
MG;31;12965
MG;31;2413
MG;31;11953
MG;31;9805
MG;31;5772
MG;31;64122
MG;31;6380
MG;31;3750
MG;31;2469
MG;31;10325
MG;31;4661
MG;31;23261
MG;31;6303
MG;31;5758
MG;31;8372
MG;31;3126
MG;31;9260
MG;31;4860
MG;31;6672
MG;31;47648
MG;31;3421
MG;31;7089
MG;31;5278
MG;31;2807
MG;31;2714
MG;31;3370
MG;31;4175
MG;31;5618
MG;31;11738
MG;31;250625
MG;31;14623
MG;31;1399
MG;31;28387
MG;31;13992
MG;31;10203
MG;31;4577
MG;31;19128
MG;31;8620
MG;31;4240
MG;31;6811
MG;31;48598
MG;31;7556
MG;31;6520
MG;31;9041
MG;31;6724
MG;31;5741
MG;31;9661
MG;31;5200
MG;31;21618
MG;31;7283
MG;31;6677
MG;31;10588
MG;31;144594
MG;31;3429
MG;31;2794
MG;31;9305
MG;31;26741
MG;31;7643
MG;31;8249
MG;31;5188
MG;31;10900
MG;31;6185
MG;31;6533
MG;31;7562
MG;31;5498
MG;31;2514
MG;31;24765
MG;31;5285
MG;31;6134
MG;31;15104
MG;31;16477
MG;31;219319
MG;31;4006
MG;31;9212
MG;31;6203
MG;31;100998
MG;31;9725
MG;31;39123
MG;31;4085
MG;31;17940
MG;31;11435
MG;31;11195
MG;31;86036
MG;31;29564
MG;31;3865
MG;31;22978
MG;31;2546
MG;31;11030
MG;31;12654
MG;31;13260
MG;31;11384
MG;31;21463
MG;31;11964
MG;31;20999
MG;31;7746
MG;31;8759
MG;31;14267
MG;31;79064
MG;31;6398
MG;31;13939
MG;31;5470
MG;31;90041
MG;31;6447
MG;31;29679
MG;31;4105
MG;31;13701
MG;31;12070
MG;31;7552
MG;31;19313
MG;31;2878
MG;31;29264
MG;31;4714
MG;31;64054
MG;31;63295
MG;31;3506
MG;31;8409
MG;31;5931
MG;31;6394
MG;31;13349
MG;31;8625
MG;31;5197
MG;31;22937
MG;31;4924
MG;31;14592
MG;31;6549
MG;31;68236
MG;31;41779
MG;31;3752
MG;31;9937
MG;31;4735
MG;31;3623
MG;31;4391
MG;31;17848
MG;31;471693
MG;31;3920
MG;31;7912
MG;31;5939
MG;31;15670
MG;31;7622
MG;31;40429
MG;31;4524
MG;31;11774
MG;31;16365
MG;31;7939
MG;31;40330
MG;31;20011
MG;31;18707
MG;31;3590
MG;31;6163
MG;31;6536
MG;31;81482
MG;31;3290
MG;31;4778
MG;31;50866
MG;31;5739
MG;31;15933
MG;31;5977
MG;31;7931
MG;31;6528
MG;31;6307
MG;31;5543
MG;31;16917
MG;31;6927
MG;31;35754
MG;31;4895
MG;31;19259
MG;31;5959
MG;31;22540
MG;31;68943
MG;31;20601
MG;31;26369
MG;31;10747
MG;31;6406
MG;31;14813
MG;31;48505
MG;31;4425
MG;31;11632
MG;31;2659
MG;31;4150
MG;31;3366
MG;31;11809
MG;31;6009
MG;31;7344
MG;31;4893
MG;31;25526
MG;31;3639
MG;31;12611
MG;31;8084
MG;31;16699
MG;31;12977
MG;31;31544
MG;31;3855
MG;31;3103
MG;31;21616
MG;31;6077
MG;31;10058
MG;31;6747
MG;31;30737
MG;31;3826
MG;31;12660
MG;31;9674
MG;31;12462
MG;31;4366
MG;31;4592
MG;31;6725
MG;31;2503
MG;31;7734
MG;31;17325
MG;31;18024
MG;31;23544
MG;31;13009
MG;31;45833
MG;31;4513
MG;31;21616
MG;31;18377
MG;31;318916
MG;31;6591
MG;31;7805
MG;31;2940
MG;31;3706
MG;31;6867
MG;31;94368
MG;31;26620
MG;31;21158
MG;31;2937
MG;31;41309
MG;31;5622
MG;31;3321
MG;31;4704
MG;31;7307
MG;31;24980
MG;31;9478
MG;31;4430
MG;31;17785
MG;31;66909
MG;31;4033
MG;31;9354
MG;31;7456
MG;31;14338
MG;31;41557
MG;31;5545
MG;31;30391
MG;31;10211
MG;31;4723
MG;31;2308
MG;31;4402
MG;31;2333
MG;31;38308
MG;31;2137
MG;31;2977
MG;31;4406
MG;31;6686
MG;31;31006
MG;31;29168
MG;31;67069
MG;31;5865
MG;31;5410
MG;31;17506
MG;31;5894
MG;31;4823
MG;31;7742
MG;31;1665
MG;31;6457
MG;31;9245
MG;31;12967
MG;31;75493
MG;31;77834
MG;31;19456
MG;31;18105
MG;31;21092
MG;31;15159
MG;31;8549
MG;31;2112
MG;31;2001
MG;31;99860
MG;31;5229
MG;31;128286
MG;31;75734
MG;31;4948
MG;31;9193
MG;31;4976
MG;31;7637
MG;31;17148
MG;31;23932
MG;31;6378
MG;31;3876
MG;31;3778
MG;31;1863
MG;31;12222
MG;31;9057
MG;31;3144
MG;31;56558
MG;31;1828
MG;31;3079
MG;31;3829
MG;31;5951
MG;31;12707
MG;31;19249
MG;31;7432
MG;31;3971
MG;31;3005
MG;31;5463
MG;31;3956
MG;31;5069
MG;31;4284
MG;31;8054
MG;31;3793
MG;31;7237
MG;31;6603
MG;31;2663
MG;31;17153
MG;31;5075
MG;31;7616
MG;31;10253
MG;31;51131
MG;31;11560
MG;31;22710
MG;31;29592
MG;31;8505
MG;31;15428
MG;31;140993
MG;31;9567
MG;31;27297
MG;31;55884
MG;31;3769
MG;31;10865
MG;31;38081
MG;31;9481
MG;31;14802
MG;31;112024
MG;31;6834
MG;31;7773
MG;31;23353
MG;31;9180
MG;31;2963
MG;31;5726
MG;31;4325
MG;31;2955
MG;31;17925
MG;31;8529
MG;31;3037
MG;31;1804
MG;31;14299
MG;31;24091
MG;31;10106
MG;31;6183
MG;31;10469
MG;31;16865
MG;31;4557
MG;31;8123
MG;31;9181
MG;31;268516
MG;31;3622
MG;31;7783
MG;31;15237
MG;31;5215
MG;31;2253
MG;31;6833
MG;31;4685
MG;31;8649
MG;31;11965
MG;31;27535
MG;31;14235
MG;31;16669
MG;31;5237
MG;31;14704
MG;31;5354
MG;31;1983
MG;31;5717
MG;31;3810
MG;31;3998
MG;31;10240
MG;31;9433
MG;31;120741
MG;31;16314
MG;31;21529
MG;31;37071
MG;31;6567
MG;31;24614
MG;31;7430
MG;31;2321
MG;31;4730
MG;31;7334
MG;31;4875
MG;31;5157
MG;31;4911
MG;31;4112
MG;31;5752
MG;31;8132
MG;31;194808
MG;31;13904
MG;31;10328
MG;31;5465
MG;31;14309
MG;31;9282
MG;31;3801
MG;31;5238
MG;31;5615
MG;31;6054
MG;31;32305
MG;31;3166
MG;31;16319
MG;31;7663
MG;31;3324
MG;31;8491
MG;31;3849
MG;31;2030
MG;31;4528
MG;31;8491
MG;31;19223
MG;31;3809
MG;31;3902
MG;31;16605
MG;31;3519
MG;31;4333
MG;31;4618
MG;31;12155
MG;31;24629
MG;31;6804
MG;31;1765
MG;31;3442
MG;31;47173
MG;31;3985
MG;31;3300
MG;31;5363
MG;31;17411
MG;31;3393
MG;31;52639
MG;31;6613
MG;31;5344
MG;31;5555
MG;31;7686
MG;31;5005
MG;31;2865
MG;31;5348
MG;31;8059
MG;31;8491
MG;31;2956
MG;31;22875
MG;31;29300
MG;31;6464
MG;31;4477
MG;31;2796
MG;31;25988
MG;31;10989
MG;31;79851
MG;31;9099
MG;31;4477
MG;31;8561
MG;31;3689
MG;31;21193
MG;31;15558
MG;31;24281
MG;31;19529
MG;31;6247
MG;31;16709
MG;31;3935
MG;31;3338
MG;31;3903
MG;31;3783
MG;31;5975
MG;31;6644
MG;31;2412
MG;31;38412
MG;31;6710
MG;31;5733
MG;31;5407
MG;31;9021
MG;31;7884
MG;31;6325
MG;31;4405
MG;31;2664
MG;31;4965
MG;31;11348
MG;31;4562
MG;31;60288
MG;31;1708
MG;31;2012
MG;31;6310
MG;31;10372
MG;31;7378
MG;31;6322
MG;31;5703
MG;31;4881
MG;31;18972
MG;31;3006
MG;31;5347
MG;31;2032
MG;31;6673
MG;31;2446
MG;31;5165
MG;31;5760
MG;31;3482
MG;31;10087
MG;31;7118
MG;31;1741
MG;31;4265
MG;31;877
MG;31;9686
MG;31;7752
MG;31;7615
MG;31;3979
MG;31;2078
MG;31;21364
MG;31;193468
MG;31;9366
MG;31;2157
MG;31;5861
MG;31;2493
MG;31;16996
MG;31;6167
MG;31;5203
MG;31;4616
MG;31;28205
MG;31;3304
MG;31;3401
MG;31;1828
MG;31;3514
MG;31;13737
MG;31;11386
MG;31;128885
MG;31;74251
MG;31;6007
MG;31;7345
MG;31;15461
MG;31;3885
MG;31;5339
MG;31;12049
MG;31;67026
MG;31;24024
MG;31;52116
MG;31;5919
MG;31;23319
MG;31;16112
MG;31;4366
MG;31;88969
MG;31;10750
MG;31;12005
MG;31;261457
MG;31;529441
MG;31;2857
MG;31;71801
MG;31;4751
MG;31;3345
MG;31;10346
MG;31;10148
MG;31;6773
MG;31;2190
MG;31;4599
MG;31;113411
MG;31;4866
MG;31;32087
MG;31;19481
MG;31;18955
MG;31;7340
MG;31;5353
MG;31;2835
MG;31;4634
MG;31;82404
MG;31;67631
MG;31;3985
MG;31;13619
MG;31;8732
MG;31;10561
MG;31;5963
MG;31;33471
MG;31;5001
MG;31;2619
ES;32;32677
ES;32;12762
ES;32;9553
ES;32;31986
ES;32;13820
ES;32;6854
ES;32;20069
ES;32;7745
ES;32;67205
ES;32;8676
ES;32;27966
ES;32;37988
ES;32;13842
ES;32;9492
ES;32;12066
ES;32;181504
ES;32;334753
ES;32;33410
ES;32;105794
ES;32;27380
ES;32;10989
ES;32;4970
ES;32;31502
ES;32;6382
ES;32;23884
ES;32;13599
ES;32;9518
ES;32;26234
ES;32;94014
ES;32;19978
ES;32;10298
ES;32;9538
ES;32;11756
ES;32;10526
ES;32;14727
ES;32;29439
ES;32;11642
ES;32;26773
ES;32;20063
ES;32;10461
ES;32;15686
ES;32;10997
ES;32;115573
ES;32;11836
ES;32;32280
ES;32;12749
ES;32;10118
ES;32;26653
ES;32;17080
ES;32;6004
ES;32;19591
ES;32;13681
ES;32;43753
ES;32;20275
ES;32;22090
ES;32;21323
ES;32;16156
ES;32;6334
ES;32;9581
ES;32;16513
ES;32;11538
ES;32;12745
ES;32;29932
ES;32;20785
ES;32;7769
ES;32;27154
ES;32;10538
ES;32;94017
ES;32;10581
ES;32;342016
ES;32;19128
ES;32;18279
ES;32;17034
ES;32;55469
ES;32;8375
ES;32;14020
ES;32;362877
ES;32;299357
RJ;33;126333
RJ;33;8377
RJ;33;87806
RJ;33;10254
RJ;33;19818
RJ;33;24721
RJ;33;90461
RJ;33;172290
RJ;33;449997
RJ;33;23076
RJ;33;34451
RJ;33;137863
RJ;33;50297
RJ;33;14593
RJ;33;413445
RJ;33;20131
RJ;33;9365
RJ;33;12551
RJ;33;15453
RJ;33;23526
RJ;33;8102
RJ;33;18926
RJ;33;18992
RJ;33;10431
RJ;33;798103
RJ;33;12186
RJ;33;40030
RJ;33;16680
RJ;33;197016
RJ;33;85918
RJ;33;12591
RJ;33;23018
RJ;33;88555
RJ;33;26562
RJ;33;86959
RJ;33;8003
RJ;33;140466
RJ;33;4749
RJ;33;214703
RJ;33;26369
RJ;33;83090
RJ;33;17434
RJ;33;171438
RJ;33;24840
RJ;33;27479
RJ;33;15227
RJ;33;152790
RJ;33;464353
RJ;33;174751
RJ;33;780343
RJ;33;41327
RJ;33;38144
RJ;33;30726
RJ;33;25738
RJ;33;293074
RJ;33;20487
RJ;33;22757
RJ;33;16245
RJ;33;13010
RJ;33;11143
RJ;33;126868
RJ;33;14349
RJ;33;108870
RJ;33;50644
RJ;33;16767
RJ;33;7872
RJ;33;40248
RJ;33;5937253
RJ;33;10397
RJ;33;39829
RJ;33;37254
RJ;33;42783
RJ;33;914534
RJ;33;27993
RJ;33;454463
RJ;33;6506
RJ;33;20079
RJ;33;67494
RJ;33;8518
RJ;33;17521
RJ;33;55527
RJ;33;68542
RJ;33;21922
RJ;33;14428
RJ;33;27207
RJ;33;141736
RJ;33;9911
RJ;33;73242
RJ;33;67466
RJ;33;8007
RJ;33;32041
RJ;33;246641
SP;35;33793
SP;35;3771
SP;35;29212
SP;35;7223
SP;35;17079
SP;35;5504
SP;35;1922
SP;35;32968
SP;35;3723
SP;35;3740
SP;35;3591
SP;35;15868
SP;35;4150
SP;35;15567
SP;35;4162
SP;35;23460
SP;35;4314
SP;35;2899
SP;35;188643
SP;35;30017
SP;35;5595
SP;35;62425
SP;35;3700
SP;35;55740
SP;35;19734
SP;35;4745
SP;35;3447
SP;35;35253
SP;35;4900
SP;35;27293
SP;35;12044
SP;35;172768
SP;35;20925
SP;35;4910
SP;35;6159
SP;35;2686
SP;35;187363
SP;35;107718
SP;35;2203
SP;35;7318
SP;35;3666
SP;35;10360
SP;35;7820
SP;35;36033
SP;35;63722
SP;35;1840
SP;35;89657
SP;35;116553
SP;35;13670
SP;35;4586
SP;35;9009
SP;35;79706
SP;35;12777
SP;35;1332
SP;35;7460
SP;35;9847
SP;35;2745
SP;35;5933
SP;35;28999
SP;35;36465
SP;35;4831
SP;35;8315
SP;35;105701
SP;35;25334
SP;35;224584
SP;35;20898
SP;35;52586
SP;35;327626
SP;35;76299
SP;35;2393
SP;35;10861
SP;35;33946
SP;35;6220
SP;35;98335
SP;35;26088
SP;35;12985
SP;35;9902
SP;35;7712
SP;35;36730
SP;35;14041
SP;35;3421
SP;35;804
SP;35;3798
SP;35;13421
SP;35;2045
SP;35;111998
SP;35;130323
SP;35;4408
SP;35;2377
SP;35;17844
SP;35;19829
SP;35;18324
SP;35;14083
SP;35;3648
SP;35;4823
SP;35;36106
SP;35;78249
SP;35;28045
SP;35;18608
SP;35;15906
SP;35;4124
SP;35;77986
SP;35;4371
SP;35;54343
SP;35;30401
SP;35;9262
SP;35;21244
SP;35;5483
SP;35;995024
SP;35;67582
SP;35;45749
SP;35;4216
SP;35;12838
SP;35;3760
SP;35;30086
SP;35;2673
SP;35;3700
SP;35;46793
SP;35;14978
SP;35;42993
SP;35;84401
SP;35;357417
SP;35;11463
SP;35;27114
SP;35;2903
SP;35;15020
SP;35;109017
SP;35;6617
SP;35;6910
SP;35;15626
SP;35;31498
SP;35;13247
SP;35;13521
SP;35;12294
SP;35;5514
SP;35;16823
SP;35;6095
SP;35;23392
SP;35;15538
SP;35;18486
SP;35;4498
SP;35;5555
SP;35;3928
SP;35;46111
SP;35;7276
SP;35;157726
SP;35;29642
SP;35;6775
SP;35;2598
SP;35;74512
SP;35;111922
SP;35;23012
SP;35;29588
SP;35;367958
SP;35;1564
SP;35;12059
SP;35;7025
SP;35;23297
SP;35;2164
SP;35;8788
SP;35;40670
SP;35;12597
SP;35;6586
SP;35;6934
SP;35;14347
SP;35;14363
SP;35;2585
SP;35;2495
SP;35;218535
SP;35;61259
SP;35;2891
SP;35;10776
SP;35;41175
SP;35;3824
SP;35;9315
SP;35;8206
SP;35;2593
SP;35;10351
SP;35;15152
SP;35;5488
SP;35;62805
SP;35;1378
SP;35;152100
SP;35;2134
SP;35;3155
SP;35;10811
SP;35;3151
SP;35;299233
SP;35;144227
SP;35;112874
SP;35;2779
SP;35;7652
SP;35;43513
SP;35;3534
SP;35;4108
SP;35;10918
SP;35;10422
SP;35;4469
SP;35;9810
SP;35;5222
SP;35;35355
SP;35;14807
SP;35;20030
SP;35;19453
SP;35;9020
SP;35;9063
SP;35;2042
SP;35;6488
SP;35;29296
SP;35;22734
SP;35;106722
SP;35;10560
SP;35;31542
SP;35;276301
SP;35;1132651
SP;35;6491
SP;35;4136
